date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:23:11	0/0	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2008%20Apr%202023%2019:20:19%20GMT	https://www.optimum.net/pages/tv/{{CommonHeaderCtrl.basePhoneMenuUrl}}/Voicemail	C:/Users/USER/Desktop/optimum/www.optimum.net/pages/tv/{{CommonHeaderCtrl.basePhoneMenuUrl}}/Voicemail	(from https://www.optimum.net/pages/tv/pay-per-view.html)
21:23:14	0/0	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2008%20Apr%202023%2019:20:22%20GMT	https://www.optimum.net/pages/tv/{{CommonFooterCtrl.twitterLink}}	C:/Users/USER/Desktop/optimum/www.optimum.net/pages/tv/{{CommonFooterCtrl.twitterLink}}	(from https://www.optimum.net/pages/tv/pay-per-view.html)
21:23:14	0/-1	---M--	301	error ('')			https://www.optimum.net/pages/PrivacyExisting.html	C:/Users/USER/Desktop/optimum/www.optimum.net/pages/PrivacyExisting.130.delayed	(from https://www.optimum.net/pages/tv/pay-per-view.html)
21:23:17	0/0	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2008%20Apr%202023%2019:20:25%20GMT	https://www.optimum.net/pages/tv/{{BottomDefaultCtrl.webmailLink}}	C:/Users/USER/Desktop/optimum/www.optimum.net/pages/tv/{{BottomDefaultCtrl.webmailLink}}	(from https://www.optimum.net/pages/tv/pay-per-view.html)
21:23:20	0/0	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2008%20Apr%202023%2019:20:28%20GMT	https://www.optimum.net/pages/tv/{{BottomDefaultCtrl.phoneLink}}	C:/Users/USER/Desktop/optimum/www.optimum.net/pages/tv/{{BottomDefaultCtrl.phoneLink}}	(from https://www.optimum.net/pages/tv/pay-per-view.html)
21:23:23	0/0	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2008%20Apr%202023%2019:20:31%20GMT	https://www.optimum.net/pages/tv/{{BottomDefaultCtrl.phoneLink}}/Voicemail	C:/Users/USER/Desktop/optimum/www.optimum.net/pages/tv/{{BottomDefaultCtrl.phoneLink}}/Voicemail	(from https://www.optimum.net/pages/tv/pay-per-view.html)
21:23:26	0/0	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2008%20Apr%202023%2019:20:34%20GMT	https://www.optimum.net/pages/tv/{{BottomDefaultCtrl.outageLink}}	C:/Users/USER/Desktop/optimum/www.optimum.net/pages/tv/{{BottomDefaultCtrl.outageLink}}	(from https://www.optimum.net/pages/tv/pay-per-view.html)
21:23:42	111359/111359	---M--	200	added ('OK')	image/jpeg	etag:%221b2ff-5e30f215c1a0a%22	https://static.tvlistings.optimum.net/ool/static/prod/images/SDL_transition_hero.jpg	C:/Users/USER/Desktop/optimum/static.tvlistings.optimum.net/ool/static/prod/images/SDL_transition_hero.jpg	(from https://www.optimum.net/pages/transition.html)
21:23:42	0/-1	---M--	301	error ('')			https://www.optimum.net/pages/PrivacyExisting.html	C:/Users/USER/Desktop/optimum/www.optimum.net/pages/PrivacyExisting.138.delayed	(from https://www.optimum.net/pages/transition.html)
21:23:44	102128/102128	---MC-	200	added ('OK')	text/html	date:Sat,%2008%20Apr%202023%2019:20:38%20GMT	https://www.optimum.net/pages/idhelp.html	C:/Users/USER/Desktop/optimum/www.optimum.net/pages/idhelp.html	(from https://www.optimum.net/pages/transition.html)
21:23:44	123091/123091	---MC-	200	added ('OK')	text/html	date:Sat,%2008%20Apr%202023%2019:20:37%20GMT	https://www.optimum.net/pages/business/transition.html	C:/Users/USER/Desktop/optimum/www.optimum.net/pages/business/transition.html	(from https://www.optimum.net/pages/transition.html)
21:23:47	0/0	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2008%20Apr%202023%2019:20:54%20GMT	https://www.optimum.net/pages/tv/{{item.url}}	C:/Users/USER/Desktop/optimum/www.optimum.net/pages/tv/{{item.139.delayed	(from https://www.optimum.net/pages/tv/tv-remote.html)
21:23:47	262/262	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Apr%202023%2019:20:58%20GMT	http://static.tvlistings.optimum.net/ool/static/prod/images/remotes/rebrand/remote-2-{{$index+1}}.png	C:/Users/USER/Desktop/optimum/static.tvlistings.optimum.net/ool/static/prod/images/remotes/rebrand/remote-2-{{$index+1}}.13a.delayed	(from https://www.optimum.net/pages/tv/tv-remote.html)
21:23:47	0/-1	---M--	301	error ('')			https://www.optimum.net/pages/PrivacyExisting.html	C:/Users/USER/Desktop/optimum/www.optimum.net/pages/PrivacyExisting.13b.delayed	(from https://www.optimum.net/pages/tv/tv-remote.html)
21:23:49	0/-1	---M--	301	error ('')			https://www.optimum.net/pages/PrivacyExisting.html	C:/Users/USER/Desktop/optimum/www.optimum.net/pages/PrivacyExisting.13e.delayed	(from https://www.optimum.net/pages/channel-lineups.html)
21:24:02	104748/104748	---MC-	200	added ('OK')	text/html	date:Sat,%2008%20Apr%202023%2019:20:58%20GMT	https://www.optimum.net/pages/tv/cablecard.html	C:/Users/USER/Desktop/optimum/www.optimum.net/pages/tv/cablecard.html	(from https://www.optimum.net/pages/channel-lineups.html)
21:24:06	112833/112833	---MC-	200	added ('OK')	text/html	date:Sat,%2008%20Apr%202023%2019:21:00%20GMT	https://www.optimum.net/pages/business/channel-lineups.html	C:/Users/USER/Desktop/optimum/www.optimum.net/pages/business/channel-lineups.html	(from https://www.optimum.net/pages/channel-lineups.html)
21:24:08	35813/35813	---M--	200	added ('OK')	image/png	etag:%228be5-5c29cbc03e257%22	http://static.tvlistings.optimum.net/ool/static/prod/images/ftth/Visa_Card.png	C:/Users/USER/Desktop/optimum/static.tvlistings.optimum.net/ool/static/prod/images/ftth/Visa_Card.png	(from https://www.optimum.net/pages/robocalls.html)
21:24:08	0/-1	---M--	301	error ('')			https://www.optimum.net/pages/PrivacyExisting.html	C:/Users/USER/Desktop/optimum/www.optimum.net/pages/PrivacyExisting.142.delayed	(from https://www.optimum.net/pages/robocalls.html)
21:24:09	10142/10142	---M--	200	added ('OK')	image/png	etag:%22279e-5cecb6f0c12eb%22	https://static.tvlistings.optimum.net/ool/static/prod/images/img_Nomorobo.png	C:/Users/USER/Desktop/optimum/static.tvlistings.optimum.net/ool/static/prod/images/img_Nomorobo.png	(from https://www.optimum.net/pages/robocalls.html)
21:24:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2008%20Apr%202023%2019:21:20%20GMT	https://www.optimum.net/pages/Privacy/AUP.html	C:/Users/USER/Desktop/optimum/www.optimum.net/pages/Privacy/AUP.143.delayed	(from https://www.optimum.net/pages/ReportAbuse.html)
21:24:13	0/-1	---M--	301	error ('')			https://www.optimum.net/pages/Privacy/AUP.html	C:/Users/USER/Desktop/optimum/www.optimum.net/pages/Privacy/AUP.144.delayed	(from https://www.optimum.net/pages/ReportAbuse.html)
21:24:13	0/-1	---M--	301	error ('')			https://www.optimum.net/pages/PrivacyExisting.html	C:/Users/USER/Desktop/optimum/www.optimum.net/pages/PrivacyExisting.145.delayed	(from https://www.optimum.net/pages/ReportAbuse.html)
21:24:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2008%20Apr%202023%2019:21:24%20GMT	https://www.optimum.net/pages/storm-preparedness.html	C:/Users/USER/Desktop/optimum/www.optimum.net/pages/storm-preparedness.html	(from https://www.optimum.net/pages/auto-payment.html)
21:24:25	0/0	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2008%20Apr%202023%2019:21:33%20GMT	https://www.optimum.net/pages/service/{{CommonHeaderCtrl.helloMessage.link}}	C:/Users/USER/Desktop/optimum/www.optimum.net/pages/service/{{CommonHeaderCtrl.helloMessage.146.delayed	(from https://www.optimum.net/pages/service/premier-support.html)
21:24:26	301362/301362	---M--	200	added ('OK')	image/png	etag:%2249932-5d3adfdeeb70d%22	http://static.tvlistings.optimum.net/ool/static/prod/images/New_Robocall_image2.png	C:/Users/USER/Desktop/optimum/static.tvlistings.optimum.net/ool/static/prod/images/New_Robocall_image2.png	(from https://www.optimum.net/pages/robocalls.html)
21:24:31	0/0	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2008%20Apr%202023%2019:21:36%20GMT	https://www.optimum.net/pages/service/{{CommonHeaderCtrl.managedRouterLink}}	C:/Users/USER/Desktop/optimum/www.optimum.net/pages/service/{{CommonHeaderCtrl.managedRouterLink}}	(from https://www.optimum.net/pages/service/premier-support.html)
21:24:34	191648/191648	---M--	200	added ('OK')	font/ttf	etag:%220a8de8ffe262db7e277deb8f1c439c518%22	https://www.optimum.net/assets/fonts/montserrat/Montserrat-Bold.ttf	C:/Users/USER/Desktop/optimum/www.optimum.net/assets/fonts/montserrat/Montserrat-Bold.ttf	(from https://www.optimum.net/core-and-parts-palette-1_page_1.css?202303201421)
21:24:36	0/0	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2008%20Apr%202023%2019:21:43%20GMT	https://www.optimum.net/pages/service/{{%20email.link%20}}	C:/Users/USER/Desktop/optimum/www.optimum.net/pages/service/{{%20email.149.delayed	(from https://www.optimum.net/pages/service/premier-support.html)
21:24:39	0/0	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2008%20Apr%202023%2019:21:47%20GMT	https://www.optimum.net/pages/service/{{recording.href}}	C:/Users/USER/Desktop/optimum/www.optimum.net/pages/service/{{recording.href}}	(from https://www.optimum.net/pages/service/premier-support.html)
21:24:42	0/0	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2008%20Apr%202023%2019:21:50%20GMT	https://www.optimum.net/pages/service/{{recording.thumb}}	C:/Users/USER/Desktop/optimum/www.optimum.net/pages/service/{{recording.thumb}}	(from https://www.optimum.net/pages/service/premier-support.html)
21:24:45	0/0	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2008%20Apr%202023%2019:21:53%20GMT	https://www.optimum.net/pages/service/{{CommonHeaderCtrl.basePhoneMenuUrl}}/Voicemail/Show	C:/Users/USER/Desktop/optimum/www.optimum.net/pages/service/{{CommonHeaderCtrl.basePhoneMenuUrl}}/Voicemail/Show	(from https://www.optimum.net/pages/service/premier-support.html)
21:24:48	0/0	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2008%20Apr%202023%2019:21:56%20GMT	https://www.optimum.net/pages/service/{{CommonHeaderCtrl.basePhoneMenuUrl}}/CallHistory	C:/Users/USER/Desktop/optimum/www.optimum.net/pages/service/{{CommonHeaderCtrl.basePhoneMenuUrl}}/CallHistory	(from https://www.optimum.net/pages/service/premier-support.html)
21:24:51	0/0	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2008%20Apr%202023%2019:21:59%20GMT	https://www.optimum.net/pages/service/{{CommonHeaderCtrl.basePhoneMenuUrl}}/International/MyPlan	C:/Users/USER/Desktop/optimum/www.optimum.net/pages/service/{{CommonHeaderCtrl.basePhoneMenuUrl}}/International/MyPlan	(from https://www.optimum.net/pages/service/premier-support.html)
21:24:54	0/0	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2008%20Apr%202023%2019:22:02%20GMT	https://www.optimum.net/pages/service/{{CommonHeaderCtrl.basePhoneMenuUrl}}/Features/CallingFeatures/CallWaiting	C:/Users/USER/Desktop/optimum/www.optimum.net/pages/service/{{CommonHeaderCtrl.basePhoneMenuUrl}}/Features/CallingFeatures/CallWaiting	(from https://www.optimum.net/pages/service/premier-support.html)
21:24:57	0/0	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2008%20Apr%202023%2019:22:05%20GMT	https://www.optimum.net/pages/service/{{CommonHeaderCtrl.basePhoneMenuUrl}}/Features/CallingFeatures/CallForwarding	C:/Users/USER/Desktop/optimum/www.optimum.net/pages/service/{{CommonHeaderCtrl.basePhoneMenuUrl}}/Features/CallingFeatures/CallForwarding	(from https://www.optimum.net/pages/service/premier-support.html)
21:25:00	0/0	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2008%20Apr%202023%2019:22:08%20GMT	https://www.optimum.net/pages/service/{{CommonHeaderCtrl.basePhoneMenuUrl}}/Features/CallingFeatures/VipRinging	C:/Users/USER/Desktop/optimum/www.optimum.net/pages/service/{{CommonHeaderCtrl.basePhoneMenuUrl}}/Features/CallingFeatures/VipRinging	(from https://www.optimum.net/pages/service/premier-support.html)
21:25:03	0/0	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2008%20Apr%202023%2019:22:11%20GMT	https://www.optimum.net/pages/service/{{CommonHeaderCtrl.basePhoneMenuUrl}}/Features/CallingFeatures/BlockUnwantedCalls	C:/Users/USER/Desktop/optimum/www.optimum.net/pages/service/{{CommonHeaderCtrl.basePhoneMenuUrl}}/Features/CallingFeatures/BlockUnwantedCalls	(from https://www.optimum.net/pages/service/premier-support.html)
21:25:06	0/0	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2008%20Apr%202023%2019:22:14%20GMT	https://www.optimum.net/pages/service/{{CommonHeaderCtrl.basePhoneMenuUrl}}/Features/CallingFeatures/FindMe	C:/Users/USER/Desktop/optimum/www.optimum.net/pages/service/{{CommonHeaderCtrl.basePhoneMenuUrl}}/Features/CallingFeatures/FindMe	(from https://www.optimum.net/pages/service/premier-support.html)
21:25:09	0/0	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2008%20Apr%202023%2019:22:17%20GMT	https://www.optimum.net/pages/service/{{CommonHeaderCtrl.basePhoneMenuUrl}}/Features/CallingFeatures/PrivateOutboundCalls	C:/Users/USER/Desktop/optimum/www.optimum.net/pages/service/{{CommonHeaderCtrl.basePhoneMenuUrl}}/Features/CallingFeatures/PrivateOutboundCalls	(from https://www.optimum.net/pages/service/premier-support.html)
21:25:12	0/0	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2008%20Apr%202023%2019:22:20%20GMT	https://www.optimum.net/pages/service/{{CommonHeaderCtrl.basePhoneMenuUrl}}/Features/DirectoryListing	C:/Users/USER/Desktop/optimum/www.optimum.net/pages/service/{{CommonHeaderCtrl.basePhoneMenuUrl}}/Features/DirectoryListing	(from https://www.optimum.net/pages/service/premier-support.html)
21:25:15	0/0	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2008%20Apr%202023%2019:22:23%20GMT	https://www.optimum.net/pages/service/{{CommonHeaderCtrl.basePhoneMenuUrl}}/Voicemail	C:/Users/USER/Desktop/optimum/www.optimum.net/pages/service/{{CommonHeaderCtrl.basePhoneMenuUrl}}/Voicemail	(from https://www.optimum.net/pages/service/premier-support.html)
21:25:16	2457/2457	---M--	200	added ('OK')	image/png	etag:%22999-59597cf501eab%22	http://static.tvlistings.optimum.net/ool/static/prod/images/Premier-Protection-Support-for-Optimum.png	C:/Users/USER/Desktop/optimum/static.tvlistings.optimum.net/ool/static/prod/images/Premier-Protection-Support-for-Optimum.png	(from https://www.optimum.net/pages/service/premier-support.html)
21:25:18	19740/19740	---M--	200	added ('OK')	image/jpeg	etag:%224d1c-5e4f4e158138e%22	https://static.tvlistings.optimum.net/ool/static/prod/images/CS-14666_CRM_OPT-dotNET-service-premier-support_Education_533x184.jpg	C:/Users/USER/Desktop/optimum/static.tvlistings.optimum.net/ool/static/prod/images/CS-14666_CRM_OPT-dotNET-service-premier-support_Education_533x184.jpg	(from https://www.optimum.net/pages/service/premier-support.html)
21:25:19	18462/18462	---M--	200	added ('OK')	image/jpeg	etag:%22481e-5e4f4e158e197%22	https://static.tvlistings.optimum.net/ool/static/prod/images/CS-14666_CRM_OPT-dotNET-service-premier-support_backup_533x184.jpg	C:/Users/USER/Desktop/optimum/static.tvlistings.optimum.net/ool/static/prod/images/CS-14666_CRM_OPT-dotNET-service-premier-support_backup_533x184.jpg	(from https://www.optimum.net/pages/service/premier-support.html)
21:25:20	14661/14661	---M--	200	added ('OK')	image/jpeg	etag:%223945-5e4f4e15aaa6d%22	https://static.tvlistings.optimum.net/ool/static/prod/images/CS-14666_CRM_OPT-dotNET-service-premier-support_set-up_533x184.jpg	C:/Users/USER/Desktop/optimum/static.tvlistings.optimum.net/ool/static/prod/images/CS-14666_CRM_OPT-dotNET-service-premier-support_set-up_533x184.jpg	(from https://www.optimum.net/pages/service/premier-support.html)
21:25:21	18380/18380	---M--	200	added ('OK')	image/jpeg	etag:%2247cc-5e4f4e15956b2%22	https://static.tvlistings.optimum.net/ool/static/prod/images/CS-14666_CRM_OPT-dotNET-service-premier-support_performance_533x184.jpg	C:/Users/USER/Desktop/optimum/static.tvlistings.optimum.net/ool/static/prod/images/CS-14666_CRM_OPT-dotNET-service-premier-support_performance_533x184.jpg	(from https://www.optimum.net/pages/service/premier-support.html)
21:25:22	17342/17342	---M--	200	added ('OK')	image/jpeg	etag:%2243be-5e4f4e15a6e23%22	https://static.tvlistings.optimum.net/ool/static/prod/images/CS-14666_CRM_OPT-dotNET-service-premier-support_protection_533x184.jpg	C:/Users/USER/Desktop/optimum/static.tvlistings.optimum.net/ool/static/prod/images/CS-14666_CRM_OPT-dotNET-service-premier-support_protection_533x184.jpg	(from https://www.optimum.net/pages/service/premier-support.html)
21:25:24	0/0	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2008%20Apr%202023%2019:22:32%20GMT	https://www.optimum.net/pages/service/{{CommonFooterCtrl.twitterLink}}	C:/Users/USER/Desktop/optimum/www.optimum.net/pages/service/{{CommonFooterCtrl.15d.delayed	(from https://www.optimum.net/pages/service/premier-support.html)
21:25:25	0/-1	---M--	301	error ('')			https://www.optimum.net/pages/PrivacyExisting.html	C:/Users/USER/Desktop/optimum/www.optimum.net/pages/PrivacyExisting.15e.delayed	(from https://www.optimum.net/pages/service/premier-support.html)
21:25:27	0/0	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2008%20Apr%202023%2019:22:35%20GMT	https://www.optimum.net/pages/service/{{BottomDefaultCtrl.webmailLink}}	C:/Users/USER/Desktop/optimum/www.optimum.net/pages/service/{{BottomDefaultCtrl.webmailLink}}	(from https://www.optimum.net/pages/service/premier-support.html)
21:25:30	0/0	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2008%20Apr%202023%2019:22:38%20GMT	https://www.optimum.net/pages/service/{{BottomDefaultCtrl.phoneLink}}	C:/Users/USER/Desktop/optimum/www.optimum.net/pages/service/{{BottomDefaultCtrl.phoneLink}}	(from https://www.optimum.net/pages/service/premier-support.html)
21:25:33	0/0	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2008%20Apr%202023%2019:22:41%20GMT	https://www.optimum.net/pages/service/{{BottomDefaultCtrl.phoneLink}}/Voicemail	C:/Users/USER/Desktop/optimum/www.optimum.net/pages/service/{{BottomDefaultCtrl.phoneLink}}/Voicemail	(from https://www.optimum.net/pages/service/premier-support.html)
21:25:37	0/0	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2008%20Apr%202023%2019:22:44%20GMT	https://www.optimum.net/pages/service/{{BottomDefaultCtrl.outageLink}}	C:/Users/USER/Desktop/optimum/www.optimum.net/pages/service/{{BottomDefaultCtrl.outageLink}}	(from https://www.optimum.net/pages/service/premier-support.html)
21:25:39	12929/12929	---M--	200	added ('OK')	image/jpeg	etag:%223281-5e4f4e15c22c9%22	https://static.tvlistings.optimum.net/ool/static/prod/images/CS-14666_CRM_OPT-dotNET-service-protection-plan_resolution_533x184.jpg	C:/Users/USER/Desktop/optimum/static.tvlistings.optimum.net/ool/static/prod/images/CS-14666_CRM_OPT-dotNET-service-protection-plan_resolution_533x184.jpg	(from https://www.optimum.net/pages/service/protection-plan.html)
21:25:39	0/-1	---M--	301	error ('')			https://www.optimum.net/pages/PrivacyExisting.html	C:/Users/USER/Desktop/optimum/www.optimum.net/pages/PrivacyExisting.166.delayed	(from https://www.optimum.net/pages/service/protection-plan.html)
21:25:40	15017/15017	---M--	200	added ('OK')	image/jpeg	etag:%223aa9-5e4f4e15d36e9%22	https://static.tvlistings.optimum.net/ool/static/prod/images/CS-14666_CRM_OPT-dotNET-service-protection-plan_troubleshooting_533x184.jpg	C:/Users/USER/Desktop/optimum/static.tvlistings.optimum.net/ool/static/prod/images/CS-14666_CRM_OPT-dotNET-service-protection-plan_troubleshooting_533x184.jpg	(from https://www.optimum.net/pages/service/protection-plan.html)
21:25:41	802/802	---M--	200	added ('OK')	image/png	etag:%22322-5e7a1ba375eaa%22	http://static.tvlistings.optimum.net/ool/static/prod/images/home-button.png	C:/Users/USER/Desktop/optimum/static.tvlistings.optimum.net/ool/static/prod/images/home-button.png	(from https://www.optimum.net/pages/optimum-one/remote.html)
21:25:42	16282/16282	---M--	200	added ('OK')	image/jpeg	etag:%223f9a-5e4f4e15bc2fa%22	https://static.tvlistings.optimum.net/ool/static/prod/images/CS-14666_CRM_OPT-dotNET-service-protection-plan_education_533x184.jpg	C:/Users/USER/Desktop/optimum/static.tvlistings.optimum.net/ool/static/prod/images/CS-14666_CRM_OPT-dotNET-service-protection-plan_education_533x184.jpg	(from https://www.optimum.net/pages/service/protection-plan.html)
21:25:47	947/947	---M--	200	added ('OK')	image/png	etag:%223b3-5521870294980%22	https://www.optimum.net/cdn/static.tvlistings.optimum.net/ool/static/prod/images/theone/arrow-down.png	C:/Users/USER/Desktop/optimum/www.optimum.net/cdn/static.tvlistings.optimum.net/ool/static/prod/images/theone/arrow-down.png	(from https://www.optimum.net/pages/optimum-one/remote.html)
21:25:53	583/583	---M--	200	added ('OK')	image/png	etag:%22247-551c9624c57c0%22	https://www.optimum.net/cdn/static.tvlistings.optimum.net/ool/static/prod/images/theone/7.png	C:/Users/USER/Desktop/optimum/www.optimum.net/cdn/static.tvlistings.optimum.net/ool/static/prod/images/theone/7.png	(from https://www.optimum.net/pages/optimum-one/remote.html)
21:26:00	1079/1079	---M--	200	added ('OK')	image/png	etag:%22437-551d737c48dc0%22	https://www.optimum.net/cdn/static.tvlistings.optimum.net/ool/static/prod/images/theone/tv.png	C:/Users/USER/Desktop/optimum/www.optimum.net/cdn/static.tvlistings.optimum.net/ool/static/prod/images/theone/tv.png	(from https://www.optimum.net/pages/optimum-one/remote.html)
21:26:00	232475/232475	---M--	200	added ('OK')	image/png	etag:%2238c1b-5d2cf774c59a4%22	http://static.tvlistings.optimum.net/ool/static/prod/images/New-Remote_856x719_96DPI.png	C:/Users/USER/Desktop/optimum/static.tvlistings.optimum.net/ool/static/prod/images/New-Remote_856x719_96DPI.png	(from https://www.optimum.net/pages/optimum-one/remote.html)
21:26:06	0/-1	---M--	301	error ('')			https://www.optimum.net/pages/PrivacyExisting.html	C:/Users/USER/Desktop/optimum/www.optimum.net/pages/PrivacyExisting.16f.delayed	(from https://www.optimum.net/pages/optimum-one/remote.html)
21:26:06	728/728	---M--	200	added ('OK')	image/png	etag:%222d8-551d7424219c0%22	https://www.optimum.net/cdn/static.tvlistings.optimum.net/ool/static/prod/images/theone/microphone.png	C:/Users/USER/Desktop/optimum/www.optimum.net/cdn/static.tvlistings.optimum.net/ool/static/prod/images/theone/microphone.png	(from https://www.optimum.net/pages/optimum-one/remote.html)
21:26:08	0/-1	---M--	301	error ('')			https://www.optimum.net/pages/PrivacyExisting.html	C:/Users/USER/Desktop/optimum/www.optimum.net/pages/PrivacyExisting.172.delayed	(from https://www.optimum.net/pages/optimum-one/my-picks-and-apps.html)
21:26:14	924/924	---M--	200	added ('OK')	image/png	etag:%2239c-5521855e02940%22	https://www.optimum.net/cdn/static.tvlistings.optimum.net/ool/static/prod/images/theone/arrow-left.png	C:/Users/USER/Desktop/optimum/www.optimum.net/cdn/static.tvlistings.optimum.net/ool/static/prod/images/theone/arrow-left.png	(from https://www.optimum.net/pages/optimum-one/search.html)
21:26:32	175324/175324	---M--	200	added ('OK')	image/jpeg	etag:%222acdc-5e4cc2d447fe4%22	https://static.tvlistings.optimum.net/ool/static/prod/images/TVScreen_Mod3_1.jpg	C:/Users/USER/Desktop/optimum/static.tvlistings.optimum.net/ool/static/prod/images/TVScreen_Mod3_1.jpg	(from https://www.optimum.net/pages/optimum-one/my-picks-and-apps.html)
21:26:42	173173/173173	---M--	200	added ('OK')	image/jpeg	etag:%222a475-5e4cc2d453fc9%22	https://static.tvlistings.optimum.net/ool/static/prod/images/TVScreen_Mod3_3.jpg	C:/Users/USER/Desktop/optimum/static.tvlistings.optimum.net/ool/static/prod/images/TVScreen_Mod3_3.jpg	(from https://www.optimum.net/pages/optimum-one/search.html)
21:26:42	0/-1	---M--	301	error ('')			https://www.optimum.net/pages/PrivacyExisting.html	C:/Users/USER/Desktop/optimum/www.optimum.net/pages/PrivacyExisting.178.delayed	(from https://www.optimum.net/pages/optimum-one/search.html)
21:26:42	256621/256621	---M--	200	added ('OK')	image/png	etag:%223ea6d-587ea6ffbdb25%22	https://www.optimum.net/cdn/static.tvlistings.optimum.net/ool/static/prod/images/theone/OPT-home.png	C:/Users/USER/Desktop/optimum/www.optimum.net/cdn/static.tvlistings.optimum.net/ool/static/prod/images/theone/OPT-home.png	(from https://www.optimum.net/pages/optimum-one/my-picks-and-apps.html)
21:26:48	1794/1794	---M--	200	added ('OK')	image/png	etag:%22702-5642bb07e6cc0%22	https://www.optimum.net/cdn/static.tvlistings.optimum.net/ool/static/prod/images/theone/rwd-button.png	C:/Users/USER/Desktop/optimum/www.optimum.net/cdn/static.tvlistings.optimum.net/ool/static/prod/images/theone/rwd-button.png	(from https://www.optimum.net/pages/optimum-one/dvr.html)
21:26:50	151125/151125	---M--	200	added ('OK')	image/jpeg	etag:%2224e55-5564317952080%22	https://www.optimum.net/cdn/static.tvlistings.optimum.net/ool/static/prod/images/theone/new-search-lg.jpg	C:/Users/USER/Desktop/optimum/www.optimum.net/cdn/static.tvlistings.optimum.net/ool/static/prod/images/theone/new-search-lg.jpg	(from https://www.optimum.net/pages/optimum-one/search.html)
21:26:55	1641/1641	---M--	200	added ('OK')	image/png	etag:%22669-5642bb07e6cc0%22	https://www.optimum.net/cdn/static.tvlistings.optimum.net/ool/static/prod/images/theone/skip-button.png	C:/Users/USER/Desktop/optimum/www.optimum.net/cdn/static.tvlistings.optimum.net/ool/static/prod/images/theone/skip-button.png	(from https://www.optimum.net/pages/optimum-one/dvr.html)
21:27:01	1706/1706	---M--	200	added ('OK')	image/png	etag:%226aa-5642bb07e6cc0%22	https://www.optimum.net/cdn/static.tvlistings.optimum.net/ool/static/prod/images/theone/resume-button.png	C:/Users/USER/Desktop/optimum/www.optimum.net/cdn/static.tvlistings.optimum.net/ool/static/prod/images/theone/resume-button.png	(from https://www.optimum.net/pages/optimum-one/dvr.html)
21:27:07	1655/1655	---M--	200	added ('OK')	image/png	etag:%22677-564b79f012b40%22	https://www.optimum.net/cdn/static.tvlistings.optimum.net/ool/static/prod/images/theone/exit.png	C:/Users/USER/Desktop/optimum/www.optimum.net/cdn/static.tvlistings.optimum.net/ool/static/prod/images/theone/exit.png	(from https://www.optimum.net/pages/optimum-one/dvr.html)
21:27:24	110480/110480	---M--	200	added ('OK')	image/png	etag:%221af90-55d0041549a40%22	https://www.optimum.net/cdn/static.tvlistings.optimum.net/ool/static/prod/images/theone/recorded.png	C:/Users/USER/Desktop/optimum/www.optimum.net/cdn/static.tvlistings.optimum.net/ool/static/prod/images/theone/recorded.png	(from https://www.optimum.net/pages/optimum-one/dvr.html)
21:27:59	364889/364889	---M--	200	added ('OK')	image/jpeg	etag:%2259159-5e4cc2d46d641%22	https://static.tvlistings.optimum.net/ool/static/prod/images/TVScreen_Mod4_1.jpg	C:/Users/USER/Desktop/optimum/static.tvlistings.optimum.net/ool/static/prod/images/TVScreen_Mod4_1.jpg	(from https://www.optimum.net/pages/optimum-one/dvr.html)
